ZipCode,Pop25YAO,LessThan9th25YAO,9To12NoDip25YAO,HSGrad25YAO,AssocDeg25YAO,BachDeg25YAO,GradOrProfDeg25YAO,HSGradOrHigher25YAO
12887,3285,363,284,1562,238,212,100,2638
12901,20490,804,1685,6570,2027,2750,3032,18001
12903,997,22,42,137,152,211,266,933
12910,1351,72,146,707,72,73,60,1133
12911,17,6,6,0,0,0,0,5
12912,1467,37,61,642,178,169,121,1369
12913,885,20,24,220,158,205,105,841
12914,589,14,47,207,93,16,52,528
12916,1466,106,111,670,174,91,107,1249
12917,903,58,74,421,98,73,31,771
12918,1431,19,74,560,155,317,113,1338
12919,1976,97,172,687,287,213,79,1707
12920,1714,42,119,745,209,129,149,1553
12921,1770,66,99,651,146,218,140,1605
12922,34,2,0,17,6,5,2,32
12923,456,29,36,212,42,35,35,391
12924,60,9,9,31,0,0,0,42
12926,1664,86,152,785,174,112,54,1426
12927,232,8,7,78,35,43,35,217
12928,1370,45,68,621,213,77,76,1257
12929,3184,271,503,1826,113,62,36,2410
12930,488,19,50,208,50,45,28,419
12932,947,44,50,267,100,143,113,853
12933,44,0,19,0,0,9,4,25
12934,715,58,79,376,56,31,18,578
12935,1134,50,77,463,162,107,53,1007
12936,337,13,12,64,12,79,112,312
12937,1281,36,80,508,95,102,88,1165
12939,119,0,2,18,14,6,21,117
12941,1030,41,34,253,99,214,179,955
12942,688,0,8,106,56,236,175,680
12943,326,0,4,62,43,91,73,322
12944,3008,108,213,1167,231,367,216,2687
12945,419,0,21,80,58,70,98,398
12946,3227,37,137,730,279,951,413,3053
12950,606,21,36,280,68,40,29,549
12952,306,10,51,146,16,37,16,245
12953,11404,725,1523,4714,1118,876,978,9156
12955,235,3,3,94,38,34,26,229
12956,1007,11,145,449,102,121,53,851
12957,1277,0,163,497,125,96,117,1114
12958,1797,149,78,769,169,235,147,1570
12959,793,97,29,419,117,98,18,667
12960,815,24,4,432,172,74,0,787
12961,190,0,13,177,0,0,0,177
12962,4323,70,225,1556,543,529,643,4028
12964,144,23,3,21,16,16,35,118
12965,350,30,14,113,70,41,27,306
12966,1913,106,122,938,202,114,108,1685
12967,787,32,140,319,84,54,37,615
12969,336,4,20,137,14,45,28,312
12970,265,6,12,41,46,97,44,247
12972,4249,78,339,1124,636,524,792,3832
12973,70,1,3,25,12,14,5,66
12974,1285,58,114,509,152,180,91,1113
12975,198,0,4,26,17,35,75,194
12976,159,0,0,23,16,48,53,159
12977,1675,94,271,847,17,0,50,1310
12978,199,14,0,104,0,14,19,185
12979,1651,101,96,531,215,183,165,1454
12980,871,41,77,352,114,101,46,753
12981,1679,17,61,831,188,97,174,1601
12983,5476,110,224,1177,843,950,1124,5142
12985,875,5,74,483,33,80,54,796
12986,4425,164,303,1536,595,544,475,3958
12987,182,0,18,18,34,56,32,164
12989,834,26,70,187,162,160,107,738
12992,3188,175,270,1309,333,321,253,2743
12993,1145,47,79,370,79,189,185,1019
12996,1678,48,112,651,217,214,129,1518
12997,931,32,56,292,104,207,96,843
12998,270,0,64,70,46,11,12,206
13020,83,0,0,41,21,0,7,83
13021,27459,683,1937,7883,4156,4219,2849,24839
13024,1572,224,847,267,88,28,0,501
13026,1043,56,60,240,105,181,244,927
13027,24168,123,993,5721,3522,5595,3806,23052
13028,751,3,107,324,82,34,59,641
13029,5016,37,278,1303,807,1002,536,4701
13030,3013,89,166,1231,195,334,229,2758
13031,10995,159,205,2402,1569,2810,1978,10631
13032,8544,333,612,3179,1078,1004,767,7599
13033,2559,40,134,1071,302,416,189,2385
13034,1387,35,112,441,169,183,155,1240
13035,5840,101,153,1413,586,1564,1154,5586
13036,6467,157,419,2583,1018,714,412,5891
13037,6460,94,339,1903,906,1145,766,6027
13039,11944,81,323,2858,1886,2679,1764,11540
13040,1713,42,123,835,192,125,151,1548
13041,8015,75,256,1830,1157,2206,1093,7684
13042,1735,23,116,856,262,84,80,1596
13044,2011,47,214,682,389,206,88,1750
13045,17262,513,1048,5222,2206,2994,2283,15701
13051,189,0,0,121,0,0,0,189
13052,1040,17,99,414,144,91,101,924
13053,3283,86,203,900,476,625,558,2994
13054,1125,32,28,522,98,112,34,1065
13057,10404,281,626,3196,1125,1794,1225,9497
13060,1952,4,179,569,419,186,242,1769
13061,901,8,33,338,128,196,83,860
13062,23,0,0,0,8,7,8,23
13063,1442,20,31,340,369,244,252,1391
13064,139,0,0,37,6,28,44,139
13066,9008,63,207,1056,760,2315,3129,8738
13068,3560,19,87,799,530,776,748,3454
13069,16522,775,1492,6183,2133,1778,1113,14255
13071,635,9,36,230,81,121,44,590
13072,587,13,96,264,68,35,7,478
13073,4450,119,262,1445,648,779,444,4069
13074,2895,53,266,1392,376,252,112,2576
13076,1691,125,127,822,232,79,65,1439
13077,4871,128,302,1307,772,676,718,4441
13078,7790,177,324,1500,549,1932,1997,7289
13080,2364,120,181,831,284,439,158,2063
13081,793,11,28,207,96,158,167,754
13082,3328,65,173,1168,481,479,240,3090
13083,1493,51,85,529,219,133,80,1357
13084,2558,24,105,580,315,595,408,2429
13087,49,0,0,13,6,11,6,49
13088,16633,391,803,4685,2261,3388,2109,15439
13090,20681,302,863,4974,2699,4960,3618,19516
13092,1735,47,168,687,222,222,97,1520
13101,1618,58,70,666,211,192,90,1490
13102,32,0,12,20,0,0,0,20
13103,234,0,39,124,14,39,0,195
13104,10849,156,164,1527,1077,2991,3642,10529
13108,4286,25,85,962,662,1064,657,4176
13110,1580,33,58,395,274,367,237,1489
13111,1191,55,147,663,95,70,43,989
13112,1321,11,75,517,162,143,172,1235
13113,179,3,15,39,45,30,13,161
13114,4175,53,406,1539,637,511,352,3716
13115,133,5,1,47,12,37,5,127
13116,2307,15,35,676,361,342,435,2257
13117,183,3,41,72,8,7,0,139
13118,4444,129,597,1725,591,360,271,3718
13120,1546,58,173,328,250,127,117,1315
13122,763,52,15,222,222,64,68,696
13123,259,0,32,125,42,0,0,227
13124,73,0,5,33,5,10,2,68
13126,22361,677,1899,7382,2503,3112,2647,19785
13131,2726,137,289,1068,319,277,157,2300
13132,2528,64,129,976,418,353,198,2335
13134,150,16,29,27,12,24,7,105
13135,4778,115,427,1615,695,600,306,4236
13136,294,6,22,166,34,13,14,266
13138,0,0,0,0,0,0,0,0
13140,3069,106,421,1400,325,198,100,2542
13141,415,3,29,158,76,55,36,383
13142,4364,162,348,1661,576,403,268,3854
13143,1919,49,256,834,183,136,93,1614
13144,1150,66,164,419,129,124,53,920
13145,1138,41,92,448,130,76,45,1005
13146,1554,153,147,708,163,72,58,1254
13147,797,73,96,281,115,66,39,628
13148,7448,263,488,2544,784,1340,873,6697
13152,6182,26,53,940,759,1649,1848,6103
13153,332,6,8,201,29,27,15,318
13155,428,20,43,121,44,45,42,365
13156,1384,28,49,457,209,180,117,1307
13157,484,0,56,192,36,66,43,428
13158,1100,11,113,381,129,157,103,976
13159,3646,43,198,851,472,873,655,3405
13160,1396,51,88,425,125,166,157,1257
13162,278,0,0,218,0,15,29,278
13163,353,22,43,129,21,42,11,288
13164,1662,66,81,454,205,225,314,1515
13165,7555,354,561,2830,1117,696,480,6640
13166,3861,83,294,1495,548,625,246,3484
13167,2092,38,168,926,311,105,130,1886
13202,3931,378,534,1020,198,696,596,3019
13203,10983,890,1605,2813,1061,1482,1237,8488
13204,12090,718,1638,3535,1302,1755,964,9734
13205,11751,614,1589,4120,1012,1198,833,9548
13206,11557,424,1057,3275,1292,2087,1183,10076
13207,8636,267,892,2559,1001,1345,911,7477
13208,14294,1654,2097,4269,1284,1455,768,10543
13209,9640,105,774,3333,1402,1237,907,8761
13210,10139,395,823,1668,689,2199,2846,8921
13211,4053,138,341,1712,480,437,107,3574
13212,15633,336,1111,5112,2147,2736,1169,14186
13214,5117,158,190,798,566,1222,1593,4769
13215,10494,194,420,1819,1272,2907,2093,9880
13219,10963,196,290,2856,1459,2128,1743,10477
13224,5922,189,460,933,432,1160,1686,5273
13290,0,0,0,0,0,0,0,0
13301,91,0,0,17,0,29,26,91
13302,1199,58,221,538,129,35,41,920
13303,806,6,51,370,98,105,60,749
13304,1155,24,7,309,122,264,144,1124
13305,204,0,29,52,0,72,0,175
13308,2295,88,214,871,332,178,115,1993
13309,4092,103,208,1838,396,438,291,3781
13310,555,12,58,180,102,73,41,485
13312,311,6,9,78,79,32,61,296
13313,296,8,27,133,36,26,11,261
13314,281,10,32,143,30,29,28,239
13315,1072,32,50,514,152,112,57,990
13316,4488,111,304,1975,546,443,347,4073
13317,2640,95,253,1043,327,274,200,2292
13318,895,17,35,445,86,110,56,843
13319,540,0,33,199,45,76,11,507
13320,1435,58,62,516,162,216,189,1315
13321,680,0,34,247,72,108,41,646
13322,693,6,23,266,104,115,73,664
13323,7120,94,241,1607,878,1477,1580,6785
13324,1663,54,85,674,229,181,162,1524
13325,748,11,28,442,92,37,23,709
13326,4441,72,166,1059,406,904,1160,4203
13327,1428,77,127,662,115,131,109,1224
13328,1099,58,16,351,101,225,195,1025
13329,2941,136,306,1169,418,130,259,2499
13331,120,0,5,25,17,35,25,115
13332,1904,53,131,642,290,230,222,1720
13333,25,0,0,5,13,0,7,25
13334,718,15,141,258,102,78,38,562
13335,1009,23,57,343,183,137,100,929
13337,414,0,9,57,52,142,104,405
13338,945,3,95,376,119,133,75,847
13339,4357,201,494,1723,530,316,253,3662
13340,5668,151,401,1858,841,757,564,5116
13341,93,0,0,23,8,24,28,93
13342,158,3,3,54,28,13,11,152
13343,1309,23,72,672,127,127,96,1214
13345,135,5,9,61,26,5,10,121
13346,2864,43,104,521,237,600,1026,2717
13348,995,24,49,231,130,174,153,922
13350,6981,277,644,2584,985,612,443,6060
13352,32,0,0,21,11,0,0,32
13353,10,0,0,3,3,0,0,10
13354,2667,133,71,887,398,388,346,2463
13355,607,0,80,263,99,69,27,527
13357,7304,167,366,2711,923,890,758,6771
13360,129,0,31,27,9,46,7,98
13361,499,16,18,205,51,76,65,465
13362,122,0,5,40,32,14,31,117
13363,1733,29,130,628,292,219,128,1574
13364,84,0,0,22,20,19,0,84
13365,5917,393,252,2228,643,840,603,5272
13367,5766,151,440,2414,829,611,581,5175
13368,744,5,65,383,64,62,43,674
13402,1354,37,68,606,194,159,146,1249
13403,5473,465,523,1579,619,869,602,4485
13404,116,5,20,59,21,8,0,91
13406,500,9,48,202,69,56,46,443
13407,3624,121,277,1442,521,485,223,3226
13408,1726,88,167,587,284,183,137,1471
13409,1776,20,147,884,175,125,101,1609
13410,187,4,23,76,11,14,8,160
13411,2289,110,285,866,296,247,170,1894
13413,11900,173,271,2809,1644,2580,2555,11456
13415,53,0,3,17,3,11,6,50
13416,1648,41,110,576,275,159,132,1497
13417,2462,58,111,932,259,388,209,2293
13418,209,6,19,115,8,16,5,184
13420,845,30,14,254,32,171,103,801
13421,9476,344,569,3364,1311,1467,727,8563
13424,1869,30,139,692,165,271,138,1700
13425,1448,46,59,613,215,244,58,1343
13428,1146,83,75,444,130,132,101,988
13431,1212,60,76,429,115,248,98,1076
13433,1147,42,117,598,71,55,46,988
13435,191,0,6,55,35,27,14,185
13436,117,24,3,47,4,14,9,90
13437,337,7,7,181,59,12,18,323
13438,2534,30,83,1094,291,370,166,2421
13439,2498,90,190,1013,321,306,176,2218
13440,29418,1154,2656,10289,3143,3912,2434,25608
13441,57,0,0,0,0,18,18,57
13450,33,20,0,9,0,2,0,13
13452,3290,128,397,1265,428,272,194,2765
13454,416,25,79,169,13,20,12,312
13456,2847,75,50,717,569,499,274,2722
13459,1754,50,89,736,250,227,130,1615
13460,3062,77,338,1062,393,309,266,2647
13461,2234,4,68,592,560,364,287,2162
13464,1032,23,158,423,108,94,53,851
13468,314,21,10,67,71,39,72,283
13469,751,10,71,232,146,69,51,670
13470,520,31,60,216,32,39,33,429
13471,2230,94,193,1037,294,114,94,1943
13472,66,0,0,38,0,0,0,66
13473,455,10,28,232,51,48,31,417
13475,8,0,0,0,3,3,0,8
13476,2478,95,173,915,316,420,141,2210
13477,991,11,10,498,142,134,31,970
13478,2043,20,161,776,272,200,153,1862
13480,2488,94,117,949,326,405,213,2277
13483,212,7,49,138,0,0,0,156
13484,144,11,0,54,53,14,12,133
13485,748,17,80,340,96,46,40,651
13486,648,0,63,206,118,66,46,585
13488,96,0,9,46,2,27,0,87
13489,465,6,24,211,70,16,28,435
13490,1079,0,10,315,129,179,158,1069
13491,2540,77,215,969,307,329,203,2248
13492,8394,108,344,2325,1069,1843,1181,7942
13493,1242,46,158,603,124,84,36,1038
13494,245,6,13,92,25,38,33,226
13495,1478,23,104,485,215,256,84,1351
13501,23709,2829,2617,7169,2310,2717,1869,18263
13502,21348,914,1635,6579,3052,2888,1786,18799
13601,24570,710,1713,8135,2769,3074,2489,22147
13602,784,5,0,168,73,126,10,779
13603,4185,51,96,803,617,727,485,4038
13605,3045,101,226,1106,474,249,271,2718
13606,1983,44,241,762,217,204,266,1698
13607,1018,8,28,370,123,153,117,982
13608,1021,54,92,458,120,52,44,875
13612,1642,8,57,503,244,300,203,1577
13613,1745,24,143,955,168,131,97,1578
13614,260,16,33,97,26,25,0,211
13615,826,8,59,282,93,147,92,759
13616,1206,23,48,543,72,174,122,1135
13617,5892,134,256,1499,645,1030,1468,5502
13618,1247,5,51,524,150,184,143,1191
13619,6887,152,497,2611,865,685,490,6238
13620,1419,71,95,764,133,75,56,1253
13621,331,21,49,112,46,14,47,261
13622,1697,25,123,501,324,235,176,1549
13623,10,0,4,6,0,0,0,6
13624,4364,93,352,1478,565,457,489,3919
13625,1422,28,68,523,197,184,222,1326
13626,1474,54,90,761,163,85,97,1330
13628,127,4,7,31,25,26,9,116
13630,938,110,90,339,123,105,38,738
13633,207,9,13,74,35,18,16,185
13634,2915,77,148,1016,531,331,249,2690
13635,760,13,71,365,101,70,32,676
13636,186,2,6,76,31,21,4,178
13637,2400,80,137,610,255,547,108,2183
13638,224,0,0,95,35,13,14,224
13639,202,3,23,128,22,3,3,176
13640,330,12,0,80,18,103,86,318
13641,65,0,0,32,5,5,0,65
13642,6977,199,782,3188,607,449,369,5996
13643,10,0,0,0,0,10,0,10
13646,1572,64,208,588,161,124,136,1300
13647,37,0,0,19,0,0,18,37
13648,1582,55,131,655,235,149,89,1396
13650,1249,16,56,450,199,222,80,1177
13651,142,0,0,39,15,21,51,142
13652,1192,72,101,451,191,99,79,1019
13654,1633,201,102,605,212,111,93,1330
13655,2073,15,74,506,168,101,302,1984
13656,1761,119,111,719,279,163,113,1531
13658,1620,82,175,515,301,85,152,1363
13659,357,11,28,195,30,21,6,318
13660,1050,31,43,420,144,128,79,976
13661,917,23,22,362,139,158,80,872
13662,11532,394,701,4455,1089,1539,1421,10437
13664,235,38,8,74,42,30,21,189
13665,619,42,93,287,33,13,11,484
13666,177,9,14,99,28,19,4,154
13667,1926,123,26,837,221,250,149,1777
13668,2400,52,101,831,361,264,281,2247
13669,11795,413,1267,4355,1331,1287,854,10115
13670,340,37,48,130,51,21,15,255
13672,464,13,27,126,39,77,75,424
13673,1453,20,104,593,145,147,86,1329
13674,61,46,0,15,0,0,0,15
13675,123,7,7,46,27,27,0,109
13676,8433,218,371,2309,828,1306,2211,7844
13677,93,0,32,43,18,0,0,61
13678,180,23,0,132,25,0,0,157
13679,1308,97,110,466,175,67,116,1101
13680,875,82,93,312,120,53,91,700
13681,571,11,70,293,53,49,26,490
13682,633,4,57,262,113,49,53,572
13684,752,33,43,267,104,92,88,676
13685,1785,10,44,406,201,455,336,1731
13687,365,3,20,115,19,76,52,342
13690,633,20,103,248,47,38,44,510
13691,1973,20,145,809,271,170,126,1808
13692,64,0,0,12,11,18,0,64
13693,328,0,46,133,17,35,14,282
13694,1094,3,49,404,147,158,176,1042
13695,108,0,0,32,25,31,3,108
13696,47,0,0,34,0,0,0,47
13697,1304,28,61,560,106,184,119,1215
13730,2142,83,145,1053,207,168,108,1914
13731,743,17,39,231,73,184,57,687
13732,5534,94,201,1561,737,1190,839,5239
13733,3494,138,241,1310,422,423,325,3115
13734,1369,47,252,651,127,84,15,1070
13736,1394,59,75,664,140,138,66,1260
13739,656,30,53,200,102,125,54,573
13740,441,3,21,92,100,82,89,417
13743,2545,12,147,1158,350,303,154,2386
13744,852,10,49,278,100,157,62,793
13746,1454,33,69,561,162,210,172,1352
13748,2511,0,163,1009,423,242,199,2348
13750,762,19,60,312,73,70,71,683
13751,74,0,11,21,9,11,0,63
13752,578,18,52,184,72,89,84,508
13753,3144,74,101,895,523,539,508,2969
13754,2335,89,175,1038,314,220,151,2071
13755,864,19,103,412,106,42,35,742
13756,325,6,48,134,21,20,28,271
13757,923,3,131,265,85,134,130,789
13760,30873,612,1564,8543,4394,5964,4322,28697
13774,130,12,0,59,37,0,0,118
13775,1349,11,86,356,194,180,179,1252
13776,414,5,37,110,32,87,56,372
13777,279,0,28,130,39,22,12,251
13778,3858,61,162,1234,579,466,499,3635
13780,722,47,40,273,53,119,18,635
13782,516,15,32,197,91,70,52,469
13783,1907,68,233,835,201,98,146,1606
13784,69,0,6,22,15,5,3,63
13786,295,21,7,105,40,42,12,267
13787,2324,29,485,1059,125,125,152,1810
13788,743,41,56,220,79,143,78,646
13790,12291,425,760,4195,1604,1827,1280,11106
13794,38,0,0,15,0,7,0,38
13795,2449,53,167,840,283,271,272,2229
13796,1038,18,47,452,118,165,94,973
13797,1448,27,182,618,160,104,41,1239
13801,1013,50,129,492,72,84,62,834
13802,357,6,24,63,65,79,46,327
13803,2680,63,231,1084,407,202,139,2386
13804,265,9,30,135,28,21,11,226
13806,224,13,21,54,32,46,16,190
13807,956,24,60,394,112,96,127,872
13808,1074,8,86,344,127,183,102,980
13809,1126,12,100,429,145,81,89,1014
13810,841,8,37,336,86,134,115,796
13811,2900,30,202,1254,266,428,317,2668
13812,1727,45,112,680,244,189,105,1570
13813,415,6,40,162,49,43,82,369
13815,9088,272,864,3563,976,946,754,7952
13820,11994,204,774,3059,1280,2223,2308,11016
13825,2257,79,121,810,183,303,284,2057
13826,15,0,0,0,0,0,0,15
13827,8518,175,596,2542,1047,1600,762,7747
13830,3670,114,259,1525,560,307,339,3297
13832,478,5,66,219,52,40,15,407
13833,2761,49,282,1022,365,351,100,2430
13834,132,0,0,44,29,40,0,132
13835,938,46,96,410,102,79,71,796
13838,2858,86,296,1190,329,352,185,2476
13839,832,51,33,516,40,25,68,748
13841,433,16,31,156,49,47,48,386
13842,364,26,15,133,53,44,29,323
13843,1523,27,139,557,231,173,106,1357
13844,499,16,48,222,66,51,2,435
13845,138,0,0,67,0,71,0,138
13846,277,0,16,91,67,56,30,261
13847,47,0,0,0,29,14,0,47
13849,3118,117,287,1210,375,291,192,2714
13850,14712,200,387,3508,1762,3139,3419,14125
13856,4279,179,420,2005,362,464,256,3680
13859,137,0,23,93,0,0,0,114
13860,7,0,0,0,7,0,0,7
13861,304,0,25,46,0,110,94,279
13862,3047,71,202,1258,447,304,259,2774
13863,516,2,77,293,79,19,6,437
13864,755,0,135,283,72,75,63,620
13865,4328,46,354,1613,608,534,381,3928
13901,12728,419,911,4005,1895,1914,1409,11398
13902,102,0,0,0,22,0,39,102
13903,12698,282,1064,3708,1511,1909,1675,11352
13904,6699,251,532,2318,900,856,453,5916
13905,17417,897,1484,5032,1728,2669,2329,15036
14001,7045,177,393,2467,848,1031,623,6475
14004,9136,233,583,3100,1267,1487,794,8320
14005,1291,3,64,547,170,148,68,1224
14006,7471,134,438,2875,896,928,665,6899
14008,944,20,58,534,147,79,5,866
14009,3720,66,309,1525,515,367,209,3345
14011,6828,346,651,2911,759,594,368,5831
14012,1703,61,97,744,164,169,106,1545
14013,1295,4,96,535,262,80,49,1195
14020,16307,351,1023,5461,2380,2025,1845,14933
14024,1060,22,54,464,146,117,48,984
14025,2484,11,107,946,300,322,279,2366
14026,541,0,12,211,56,99,47,529
14028,1175,9,78,391,198,179,113,1088
14030,1277,85,66,450,271,131,46,1126
14031,7256,18,175,1601,791,1708,1789,7063
14032,5785,67,108,995,651,1683,1471,5610
14033,1329,94,26,248,98,363,200,1209
14034,2292,76,299,1034,191,181,93,1917
14035,41,0,0,25,0,0,0,41
14036,3624,52,280,1308,438,639,225,3292
14037,835,44,41,318,120,79,20,750
14039,53,2,0,24,6,7,0,51
14040,1488,16,88,623,199,74,126,1384
14041,100,0,29,31,10,9,2,71
14042,2682,104,399,1077,293,203,141,2179
14043,18417,324,674,7097,2245,2837,1647,17419
14047,4659,182,166,1542,557,820,434,4311
14048,10055,609,742,3955,961,970,803,8704
14051,14275,92,315,1815,1283,3976,5133,13868
14052,12482,126,436,2991,1549,3212,2192,11920
14054,975,0,51,438,129,106,76,924
14055,1192,31,78,411,218,196,99,1083
14057,6134,68,213,2155,1138,1043,647,5853
14058,1364,35,76,408,235,183,102,1253
14059,7439,84,159,2081,875,1761,1368,7196
14060,254,19,33,98,20,7,9,202
14061,276,13,26,79,44,38,8,237
14062,2439,85,210,1127,311,154,180,2144
14063,8328,72,183,2592,926,1665,1638,8073
14065,1255,65,106,622,99,96,76,1084
14066,902,21,62,381,118,80,56,819
14067,3761,23,258,1579,476,295,340,3480
14068,5007,126,243,1078,445,958,1448,4638
14069,546,5,44,137,95,69,89,497
14070,5324,250,600,2291,581,382,248,4474
14072,14896,285,420,3239,2161,3050,3041,14191
14075,31208,346,907,8098,4301,6685,4840,29955
14080,3037,14,118,1251,501,418,211,2905
14081,2264,74,145,951,227,274,137,2045
14082,430,0,53,184,36,33,38,377
14085,5013,99,144,1608,664,1014,682,4770
14086,22922,349,545,6659,2998,4438,3753,22028
14091,770,20,59,336,132,75,38,691
14092,8558,126,178,2298,1064,1722,1631,8254
14094,35031,786,2200,11138,5138,5101,3474,32045
14098,2005,83,223,761,235,187,98,1699
14101,1319,48,77,586,203,88,111,1194
14102,881,49,29,342,87,101,126,803
14103,7573,158,494,2785,794,885,542,6921
14105,3185,70,179,1292,506,304,228,2936
14108,4162,134,411,1570,362,449,365,3617
14109,11,0,0,0,0,3,0,11
14111,2224,70,180,876,302,278,143,1974
14112,18,0,0,0,18,0,0,18
14113,429,5,9,165,96,43,26,415
14120,32712,782,1514,9971,4765,5172,3939,30416
14125,2635,38,204,1231,369,221,174,2393
14126,396,0,20,153,71,31,24,376
14127,21875,210,652,4991,2985,5215,4924,21013
14129,1065,52,71,436,84,92,62,942
14130,115,4,3,41,27,13,6,108
14131,3842,74,350,1347,644,405,297,3418
14132,4103,68,239,1383,593,646,324,3796
14134,82,12,5,35,9,0,5,65
14135,109,0,17,48,12,5,0,92
14136,3237,57,193,1186,471,485,273,2987
14138,1262,112,124,541,132,97,55,1026
14139,1686,9,73,438,312,348,236,1604
14141,5492,117,223,2236,912,779,526,5152
14143,755,22,51,270,57,114,75,682
14145,1251,0,67,563,168,182,90,1184
14150,30720,685,1526,9663,3943,5463,3412,28509
14167,1157,9,43,484,176,113,76,1105
14168,14,0,0,10,0,0,0,14
14169,68,0,7,20,34,0,7,61
14170,1766,6,44,648,320,222,208,1716
14171,1372,9,61,598,248,150,96,1302
14172,2147,26,116,727,227,308,264,2005
14173,282,27,8,122,69,30,0,247
14174,3870,67,148,1047,452,844,591,3655
14201,7513,659,997,1716,533,1285,1025,5857
14202,2601,63,204,527,129,513,586,2334
14203,1374,61,179,299,132,333,183,1134
14204,6114,386,991,1915,572,611,216,4737
14206,14184,434,1751,5539,1546,1592,577,11999
14207,14274,1418,1633,4905,1303,1441,716,11223
14208,5896,238,666,1774,615,785,292,4992
14209,5351,238,291,1035,610,1097,1091,4822
14210,9974,421,1301,3623,1279,1003,474,8252
14211,13576,735,2029,4349,1501,1288,505,10812
14212,6827,540,1122,2207,632,608,231,5165
14213,14399,2044,1892,3526,997,2350,1480,10463
14214,12782,239,804,2695,911,2952,2830,11739
14215,24499,895,2249,6968,3296,2696,1707,21355
