ZipCode,NonHispanic,WhiteAlone,AfricanAmericanAlone,AmericanIndianAlaskaNative,AsianAlone,NativeHawaiianPacificIslander,OtherNonHispanic,Hispanic
67674,72,72,0,0,0,0,0,0
67701,6059,5818,132,34,46,0,29,321
67739,178,174,0,0,2,0,2,3
67764,467,434,0,0,0,0,33,13
67801,12290,10551,656,99,506,18,460,18552
67834,924,882,0,5,8,0,29,64
67841,277,242,0,30,0,0,5,71
67140,911,855,8,0,16,0,32,5
67144,2671,2597,7,6,0,0,61,18
67361,1642,1495,8,87,0,0,52,11
67410,9550,9269,117,101,0,0,63,374
67417,177,177,0,0,0,0,0,0
67425,752,715,0,0,0,0,37,5
67438,230,223,1,4,2,0,0,9
67456,4024,3832,126,10,30,0,26,248
67470,449,449,0,0,0,0,0,6
67480,1679,1630,10,16,0,0,23,22
67520,290,288,0,0,0,0,2,0
67009,991,988,0,3,0,0,0,14
67038,769,734,0,17,0,0,18,0
67047,659,642,0,6,0,0,11,16
67061,196,161,0,32,0,0,3,2
67065,251,251,0,0,0,0,0,5
67071,205,182,0,0,0,0,23,0
67111,249,223,0,0,0,0,26,0
67159,108,100,0,8,0,0,0,0
67202,1578,1390,145,5,21,0,17,93
67203,22126,18595,1683,269,673,0,906,7414
67208,16316,9788,4903,163,694,0,768,1387
67214,10925,3141,6506,93,387,9,789,3755
67341,300,286,0,0,14,0,0,0
67356,2751,2434,29,38,0,0,250,39
67474,273,273,0,0,0,0,0,0
67484,885,846,33,0,0,0,6,63
67854,1148,1097,0,0,35,0,16,105
67865,1087,1046,0,6,13,0,22,122
67869,911,896,0,0,0,0,15,565
67436,743,650,3,34,26,0,30,3
67443,1623,1591,17,0,0,0,15,32
67454,504,503,0,1,0,0,0,54
67459,226,209,0,4,0,0,13,15
67473,1651,1564,2,5,0,0,80,59
67475,154,154,0,0,0,0,0,6
67529,296,291,0,1,4,0,0,0
67478,54,54,0,0,0,0,0,0
67510,292,291,0,1,0,0,0,0
67521,126,126,0,0,0,0,0,0
67544,2840,2613,106,83,0,0,38,158
63730,3031,2996,16,0,0,0,19,16
63739,454,386,0,0,0,0,68,23
63751,1398,1385,0,0,0,0,13,0
63767,687,591,68,0,0,0,28,14
63770,136,136,0,0,0,0,0,0
63801,22453,17296,4217,147,160,0,633,517
63822,2734,2526,64,0,0,0,144,28
63823,1174,1086,67,6,0,0,15,3
63017,40342,33182,1764,14,4561,0,821,1214
63028,26352,25584,378,42,122,0,226,100
63056,1686,1669,0,0,0,0,17,65
63040,7959,7270,76,9,468,0,136,299
63042,18879,10073,7385,46,689,0,686,564
63055,2935,2780,20,0,0,0,135,198
63336,1259,1158,97,0,0,0,4,9
63344,1376,1327,14,0,4,0,31,2
63349,2174,2007,17,0,118,0,32,12
63351,1889,1880,9,0,0,0,0,24
63361,4149,3962,65,0,8,0,114,44
63366,48382,44397,2026,51,820,0,1088,1239
63437,1439,1369,67,0,0,0,3,71
63446,560,558,2,0,0,0,0,0
63453,579,579,0,0,0,0,0,0
63463,719,714,0,0,5,0,0,0
63465,355,350,0,0,0,0,5,0
63015,2267,2246,0,0,0,0,21,51
63016,7495,7358,3,7,20,0,107,37
63023,5771,5674,0,11,43,0,43,46
63037,2929,2839,2,0,29,0,59,38
63039,536,536,0,0,0,0,0,19
63041,584,584,0,0,0,0,0,0
63069,14837,13560,612,39,77,0,549,410
63080,13178,12865,43,3,31,0,236,409
63087,815,815,0,0,0,0,0,0
63129,52763,50315,893,22,1064,0,469,908
63133,7201,492,6532,0,0,0,177,135
63137,19880,3784,15760,12,31,4,289,159
63301,48625,43899,2392,50,757,20,1507,2050
63552,7426,6879,216,67,59,0,205,132
63558,697,690,2,3,0,0,2,7
63560,172,171,0,1,0,0,0,0
63624,3801,3682,45,2,0,0,72,66
64850,21625,19165,280,440,367,544,829,2105
64859,1116,1035,0,3,15,0,63,346
64461,623,613,0,5,0,0,5,18
64468,15416,14286,596,40,264,29,201,265
64470,1484,1424,17,23,0,1,19,15
64482,2164,2109,3,24,10,0,18,39
64505,12187,11547,374,26,87,0,153,830
64624,1471,1419,10,0,0,0,42,22
64651,654,628,0,5,2,0,19,12
64660,539,519,20,0,0,0,0,0
64673,2343,2271,13,0,12,0,47,59
64724,2124,2021,7,7,0,0,89,23
64062,5809,5734,15,0,0,0,60,104
64725,2560,2376,65,10,3,0,106,34
64745,191,191,0,0,0,0,0,11
64014,24123,20441,2168,104,374,29,1007,1025
64093,27013,23729,1358,230,664,11,1021,1032
64123,5138,2601,1143,45,943,0,406,4442
64127,11159,2862,7826,29,198,0,244,4298
64130,19363,1205,17586,38,190,11,333,633
64139,2074,1514,493,0,9,0,58,5
64150,3130,2316,439,8,209,0,158,183
64156,7341,6613,342,0,47,0,339,594
64422,367,367,0,0,0,0,0,0
64424,4306,4135,69,9,6,0,87,160
64441,136,136,0,0,0,0,0,0
64459,365,365,0,0,0,0,0,21
64401,1525,1386,16,2,1,0,120,43
64433,280,250,0,0,28,0,2,22
64445,263,263,0,0,0,0,0,23
64446,968,952,7,0,0,0,9,0
64458,142,142,0,0,0,0,0,0
64473,1446,1375,13,13,25,0,20,7
64476,290,290,0,0,0,0,0,0
64491,1737,1706,10,0,10,0,11,27
64507,12784,11504,669,21,91,12,487,820
64623,393,378,0,0,0,0,15,5
64632,413,407,0,1,1,0,4,0
64637,573,549,0,7,0,0,17,5
64653,697,692,2,1,0,0,2,7
64672,256,239,0,0,17,0,0,0
64674,394,393,0,0,0,0,1,1
64676,138,138,0,0,0,0,0,5
64689,621,592,8,14,0,0,7,9
64701,13975,13094,138,114,131,0,498,250
64730,6401,6086,193,64,4,0,54,150
64733,1248,1213,0,4,18,0,13,31
64746,1325,1277,0,25,0,0,23,27
64756,672,648,0,0,9,0,15,12
64849,173,161,0,5,7,0,0,1
64854,2888,2205,379,36,16,213,39,1206
64861,1631,1541,0,50,38,0,2,0
64747,3542,3304,49,18,15,0,156,57
64750,547,539,0,0,0,0,8,0
64752,774,765,0,0,2,0,7,2
64761,1255,1223,0,4,10,2,16,69
64767,516,453,16,0,0,0,47,55
64779,2516,2403,15,23,10,8,57,35
64804,34465,31213,966,602,673,38,973,1137
64835,2103,1912,27,44,3,0,117,93
64847,375,297,0,53,0,0,25,76
64858,121,121,0,0,0,0,0,0
64863,985,813,0,84,20,0,68,709
64865,6191,5559,0,263,154,0,215,87
64063,19432,17033,1125,40,398,0,836,1258
64070,3397,3288,60,3,2,0,44,46
64078,9412,9125,22,0,70,0,195,289
64079,13806,12802,368,10,51,5,570,679
64639,215,194,7,0,0,0,14,9
64641,563,562,0,0,1,0,0,0
64648,2272,2243,4,13,5,0,7,26
64831,5782,5088,34,192,106,133,229,430
64649,542,525,0,17,0,0,0,0
64029,17037,15872,215,141,140,0,669,732
64735,12734,12109,262,88,43,0,232,390
64836,18857,17549,277,245,61,71,654,5251
64841,464,443,5,0,11,0,5,71
64843,3246,3045,13,104,51,0,33,126
64866,1104,998,0,54,27,0,25,192
64084,1541,1417,0,20,14,0,90,0
64657,259,254,0,0,0,0,5,4
64659,995,969,0,1,0,0,25,8
64682,428,428,0,0,0,0,0,0
64728,605,601,0,0,2,0,2,6
64740,1672,1610,6,12,0,0,44,4
64771,457,449,7,0,0,0,1,3
64128,10461,1028,9047,42,12,48,284,918
64499,80,80,0,0,0,0,0,0
64686,157,157,0,0,0,0,0,0
64161,276,276,0,0,0,0,0,24
64117,13368,10254,2086,39,386,0,603,1305
64448,882,867,0,0,0,0,15,0
64497,480,477,1,0,0,0,2,0
64065,37,33,4,0,0,0,0,2
64092,95,17,0,0,0,0,78,0
64420,64,62,0,0,0,0,2,0
64654,46,44,0,0,0,0,2,0
64765,30,17,0,13,0,0,0,0
64165,215,215,0,0,0,0,0,0
64436,776,753,8,0,2,0,13,15
64054,3108,2789,85,76,42,0,116,355
66783,2227,2066,31,8,0,0,122,19
66830,125,120,0,0,0,0,5,1
66845,1154,1116,38,0,0,0,0,41
66868,827,819,0,0,2,0,6,7
66872,1014,955,0,6,3,0,50,16
66021,2598,2560,0,14,5,0,19,76
66035,1229,874,332,3,4,0,16,55
66062,74712,64560,3918,138,3940,11,2145,5777
66076,2560,2427,14,36,0,0,83,39
66087,1869,1853,1,0,3,0,12,91
66090,2736,2687,30,0,0,0,19,19
66215,23790,20781,1602,45,624,0,738,2821
66093,722,716,0,6,0,0,0,5
66094,308,190,4,84,5,0,25,10
66102,16637,6553,5576,83,2792,187,1446,15027
66424,449,433,10,5,0,0,1,14
66427,1100,1038,0,20,0,0,42,16
66429,452,415,0,0,0,0,37,0
66439,2406,1910,18,367,41,10,60,178
66531,1782,1740,0,18,0,4,20,41
66543,1142,1142,0,0,0,0,0,27
66552,443,384,42,0,0,0,17,2
66603,1017,689,198,0,0,0,130,338
66607,6210,3431,2293,76,0,0,410,3561
66608,5182,4273,448,122,34,0,305,551
66611,8962,7745,776,31,166,0,244,1114
66733,2140,2058,0,11,12,0,59,70
66754,385,364,0,0,2,0,19,0
66763,3354,3305,0,6,16,0,27,51
66871,1241,1238,0,0,0,0,3,57
66776,1424,1388,1,0,14,0,21,8
66838,79,79,0,0,0,0,0,0
66864,405,396,0,0,0,0,9,1
66933,360,360,0,0,0,0,0,36
66938,1096,1093,0,0,0,0,3,10
66941,163,152,0,9,0,0,2,18
66945,999,966,6,0,0,0,27,0
66056,1760,1696,22,4,0,0,38,80
66061,54107,45929,4349,138,1839,18,1834,9777
66067,14590,13785,169,55,43,0,538,663
66072,1079,1079,0,0,0,0,0,29
66078,1189,1131,46,0,7,0,5,173
66088,2452,2352,27,21,0,0,52,57
66007,6983,6776,0,0,118,0,89,64
66012,10669,9617,763,41,10,0,238,892
66013,2294,2281,0,0,0,0,13,40
66026,440,427,4,0,0,0,9,27
66027,5402,4345,697,29,148,0,183,786
66033,733,717,0,16,0,0,0,4
66214,10397,8545,1075,23,296,20,438,1741
66217,5565,4515,726,9,136,0,179,273
66865,1200,1105,0,25,0,0,70,13
66846,3013,2951,2,0,23,0,37,205
66857,1034,1013,0,17,0,0,4,11
66863,29,29,0,0,0,0,0,0
66958,262,262,0,0,0,0,0,0
66962,283,283,0,0,0,0,0,23
66966,739,723,0,0,0,0,16,0
66091,277,277,0,0,0,0,0,0
66109,20656,14601,4211,73,653,0,1118,1777
66202,14673,12289,1345,45,543,0,451,1510
66210,17737,14799,853,106,1647,0,332,954
66949,688,672,0,0,0,0,16,19
66748,2579,2450,38,0,0,0,91,168
66749,7268,6734,147,34,55,7,291,185
66751,785,733,0,0,21,0,31,37
66769,344,317,0,3,0,0,24,38
66843,167,144,0,0,0,0,23,4
66854,666,617,2,4,16,0,27,11
66861,2832,2775,2,0,0,0,55,76
66935,2155,2078,16,0,30,0,31,61
66948,480,480,0,0,0,0,0,0
66951,744,716,5,16,6,0,1,8
66953,665,653,0,3,0,0,9,42
66960,159,159,0,0,0,0,0,0
66963,112,112,0,0,0,0,0,0
66967,1985,1947,3,11,1,0,23,24
66219,11713,9894,926,16,520,0,357,499
66227,6033,5608,24,0,327,0,74,159
66401,1371,1329,0,5,4,0,33,112
66415,926,899,5,0,8,0,14,0
66416,581,503,0,0,0,1,77,7
66428,383,378,0,0,5,0,0,0
66431,572,546,0,0,14,0,12,4
66503,14835,12349,650,54,1149,10,623,867
66506,3276,2680,132,5,213,14,232,169
66508,4235,4124,47,0,28,23,13,155
66509,2477,1635,14,619,45,10,154,192
66528,650,624,0,0,0,0,26,47
66512,2741,2601,0,64,0,0,76,172
66517,1548,1333,86,23,43,0,63,197
66527,246,191,0,52,0,0,3,18
66535,2704,2587,24,0,0,0,93,140
66541,188,172,2,0,7,0,7,0
66542,3004,2821,70,21,0,0,92,93
66605,15016,10515,3532,175,20,38,736,4705
66606,9826,8843,390,104,50,0,439,1125
66615,3084,2622,159,0,175,0,128,178
66618,9224,8889,140,0,18,0,177,536
66725,5508,5074,28,77,20,0,309,48
66746,210,204,0,0,0,0,6,14
66756,950,917,0,3,0,0,30,0
66049,29418,25026,872,338,2286,0,896,1391
66015,840,832,5,0,1,0,2,1
66025,7527,6709,424,174,119,0,101,379
66030,21931,19659,646,73,523,25,1005,1615
66066,2492,2369,29,8,0,0,86,80
66073,2563,2462,16,13,0,0,72,48
66092,3730,3560,35,5,20,0,110,116
66106,16340,13227,2055,18,458,0,582,8101
66204,16852,14510,1259,63,625,0,395,2831
66209,19351,17407,466,11,1264,3,200,478
66211,4639,4154,109,14,257,0,105,92
66223,24280,17914,1077,65,4740,63,421,1188
66404,371,371,0,0,0,0,0,6
66406,387,383,1,0,0,0,3,8
66408,480,478,2,0,0,0,0,6
66413,1882,1879,0,2,0,0,1,13
66515,403,346,0,57,0,0,0,0
66521,1593,1485,8,23,3,0,74,58
66526,800,769,0,0,0,0,31,13
66534,3551,3457,17,14,0,0,63,127
66548,866,846,0,4,7,0,9,44
66554,551,523,16,10,2,0,0,0
66619,2757,1859,335,18,130,0,415,179
66713,5426,4614,73,182,12,72,473,176
66720,10733,10163,156,37,27,6,344,630
66023,1077,1076,0,0,0,0,1,71
66040,3030,2866,8,71,48,0,37,94
66064,5553,5305,114,16,35,0,83,304
66070,2447,2379,45,0,2,0,21,27
66086,9769,8939,300,118,48,4,360,627
66101,7531,2246,4108,28,794,14,341,4811
66104,19383,5740,12012,57,943,10,621,7021
66203,16977,14669,1338,36,327,12,595,2313
66206,10382,10015,37,0,191,0,139,399
66221,16867,14111,303,11,2025,0,417,588
66402,2863,2728,7,0,82,0,46,41
66407,751,592,0,101,0,0,58,41
66409,3360,3160,192,0,0,0,8,57
66418,429,390,6,5,0,2,26,37
66449,959,955,0,1,2,0,1,37
66002,12837,11534,354,53,71,10,815,408
66757,3131,2990,9,35,0,0,97,70
66779,637,626,0,2,0,0,9,2
66834,824,716,20,0,29,0,59,12
66849,436,429,0,0,3,0,4,8
66778,0,0,0,0,0,0,0,0
66717,504,500,0,0,2,0,2,0
66735,499,481,18,0,0,0,0,14
66772,176,176,0,0,0,0,0,6
66859,200,200,0,0,0,0,0,62
66869,732,695,0,12,0,0,25,7
66936,262,251,0,6,0,0,5,7
66937,688,688,0,0,0,0,0,3
66940,341,331,0,10,0,0,0,10
66942,304,304,0,0,0,0,0,0
66943,529,490,0,2,0,0,37,58
66959,187,187,0,0,0,0,0,0
66970,105,105,0,0,0,0,0,0
66441,22413,14522,4807,364,945,294,1481,3825
66442,13451,9562,2669,17,313,91,799,3114
66524,2360,2333,0,1,2,0,24,95
66533,1869,1799,9,39,0,3,19,74
66539,2654,2583,0,11,3,0,57,133
66550,668,644,2,3,3,1,15,16
66609,6496,5145,788,86,105,0,372,698
66610,10338,9382,410,67,285,0,194,439
66701,12126,11145,473,66,129,0,313,326
66743,4138,3962,46,6,0,0,124,163
66755,917,887,3,1,0,0,26,24
66507,1209,1199,0,6,4,0,0,63
66516,370,295,40,9,0,0,26,0
66523,3524,3398,43,19,5,0,59,117
66532,745,737,0,4,0,0,4,14
66536,3789,3610,28,0,25,0,126,478
66537,1008,971,0,0,0,0,37,59
66616,3806,3198,415,13,20,0,160,1649
66711,613,607,0,2,0,0,4,6
66039,590,548,13,0,0,0,29,1
66014,123,123,0,0,0,0,0,0
66016,417,406,0,0,0,0,11,0
66020,1560,1543,0,0,0,0,17,60
66042,731,721,0,0,2,0,8,4
66044,26678,23308,1159,345,1058,5,803,2023
66050,1989,1856,0,24,34,0,75,50
66058,269,269,0,0,0,0,0,8
66071,12372,11787,182,240,46,0,117,152
66079,704,688,7,0,0,0,9,33
66111,8596,6736,1089,24,223,0,524,1390
66115,0,0,0,0,0,0,0,0
66118,0,0,0,0,0,0,0,0
66724,1029,985,0,13,0,0,31,29
66736,3556,3374,40,21,0,0,121,174
66738,230,225,0,0,2,0,3,0
66739,5271,4868,0,142,38,0,223,226
66741,177,177,0,0,0,0,0,0
66773,834,756,6,3,17,0,52,6
66775,141,139,0,0,0,0,2,0
66777,510,488,3,8,0,0,11,2
66833,496,452,2,0,24,0,18,11
66840,740,715,4,0,19,0,2,8
66758,210,198,0,0,0,0,12,9
66767,512,462,0,3,0,0,47,5
66782,131,109,0,2,0,0,20,1
66842,435,430,0,4,0,0,1,28
66858,366,349,0,4,9,0,4,9
66850,243,234,8,1,0,0,0,3
66852,569,567,0,0,1,0,1,23
66853,470,454,0,0,0,0,16,0
66860,1227,1207,4,2,0,0,14,65
66930,190,185,0,5,0,0,0,0
66939,585,585,0,0,0,0,0,12
66944,172,171,0,1,0,0,0,2
66946,95,95,0,0,0,0,0,2
66955,79,73,0,0,0,0,6,0
66095,854,833,0,13,0,0,8,25
66018,5373,5043,320,0,0,0,10,783
66006,7513,7085,58,55,26,5,284,348
66008,207,207,0,0,0,0,0,7
66017,378,376,0,0,0,0,2,2
66046,17777,13214,1352,1144,829,0,1238,1679
66205,12630,11619,238,26,281,0,466,803
66213,27925,23381,953,41,2718,0,832,1138
66220,7012,6368,151,0,381,0,112,157
66226,13460,11621,370,11,885,0,573,683
66403,796,784,0,0,10,0,2,12
66422,382,371,0,11,0,0,0,14
66434,4611,4250,32,121,0,0,208,163
66732,309,303,0,0,0,0,6,0
66734,209,209,0,0,0,0,0,0
66052,2400,2313,0,0,0,0,87,157
66075,2389,2313,0,0,3,0,73,42
66080,886,861,0,2,1,0,22,36
66083,8939,8592,96,82,64,0,105,603
66105,708,593,1,0,11,0,103,1771
66212,29708,25272,2458,25,1082,0,871,2810
66440,1652,1502,7,75,6,5,57,85
66501,336,325,0,0,0,0,11,22
66502,42260,36277,2294,115,2230,53,1291,3437
66518,144,144,0,0,0,0,0,0
66520,455,451,0,0,0,0,4,23
66538,3302,3217,30,12,0,0,43,49
66547,8070,7774,12,176,86,0,22,502
66617,8304,8040,65,12,59,0,128,404
66710,513,459,0,0,0,0,54,7
66716,342,329,0,0,0,0,13,22
66839,3649,3416,44,28,12,0,149,90
66952,374,334,0,0,2,0,38,12
66740,451,450,0,1,0,0,0,60
66851,516,496,0,0,0,0,20,34
66780,524,498,0,0,0,0,26,0
66801,21690,19391,742,77,647,0,833,7001
66835,1062,1012,0,7,3,0,40,20
66856,1676,1534,22,16,10,0,94,38
66862,55,55,0,0,0,0,0,0
66866,1719,1601,24,0,0,0,94,21
66901,5858,5552,161,4,3,0,138,275
66932,87,87,0,0,0,0,0,3
66964,128,126,0,2,0,0,0,4
66968,1517,1469,8,0,0,0,40,23
66510,759,736,3,1,1,0,18,0
66612,1652,1051,533,37,0,0,31,465
66019,380,366,0,0,0,0,14,0
66097,1325,1284,6,10,0,0,25,17
66714,251,234,0,1,0,0,16,0
66207,13673,12849,197,108,369,0,150,800
66436,5992,5689,17,108,28,0,150,270
66544,394,392,0,0,0,0,2,4
66414,2817,2661,32,4,19,0,101,109
66417,395,363,0,4,0,0,28,0
66419,370,356,0,14,0,0,0,0
66423,952,909,0,26,0,0,17,21
66425,446,390,5,7,6,0,38,18
65459,6607,6243,81,167,23,14,79,247
65461,72,72,0,0,0,0,0,6
65479,166,166,0,0,0,0,0,0
65484,129,129,0,0,0,0,0,0
65501,158,158,0,0,0,0,0,0
65564,160,160,0,0,0,0,0,0
65571,1894,1818,33,39,4,0,0,0
65605,12102,11712,5,98,0,0,287,573
65625,7869,7637,27,49,28,0,128,701
65627,359,359,0,0,0,0,0,0
65630,304,295,0,0,9,0,0,29
65632,2387,2212,68,55,0,0,52,59
65637,1211,1211,0,0,0,0,0,0
65638,466,457,0,3,0,0,6,29
65660,158,158,0,0,0,0,0,0
65679,2432,2149,60,137,5,0,81,105
65723,3044,2787,1,29,73,0,154,325
65725,3011,2882,5,56,0,0,68,137
65732,977,889,0,88,0,0,0,17
65747,3683,3668,0,0,0,0,15,102
65757,7100,6808,41,0,69,0,182,18
65759,1424,1397,0,0,3,0,24,30
65773,655,642,0,0,0,0,13,0
65785,4855,4777,3,0,29,0,46,157
65248,4344,3881,375,31,0,0,57,32
65259,3226,3121,54,21,0,0,30,52
65275,2573,2330,182,0,0,15,46,28
65326,2082,1961,20,14,0,0,87,11
65436,46,46,0,0,0,0,0,0
65439,242,242,0,0,0,0,0,0
65441,5344,5173,2,0,24,0,145,77
65453,8320,8183,44,0,8,0,85,323
65463,1043,1029,0,0,0,0,14,0
65466,1813,1712,3,4,0,0,94,11
65483,4117,3835,31,105,2,0,144,238
65550,2862,2776,2,34,11,0,39,25
65589,73,73,0,0,0,0,0,0
65601,591,570,0,14,3,0,4,0
65614,596,592,0,0,0,0,4,0
65616,25194,23557,537,205,351,4,540,2238
65617,1270,1266,0,0,0,0,4,2
65619,6876,6292,96,0,149,0,339,460
65623,2,2,0,0,0,0,0,19
65626,1642,1626,0,0,0,0,16,12
65640,875,741,0,64,0,0,70,0
65646,1685,1592,0,6,0,0,87,19
65668,1705,1642,7,16,0,4,36,61
65672,9082,8733,20,154,9,0,166,355
65689,5401,5119,23,100,0,0,159,122
65705,3846,3726,3,2,0,0,115,108
65775,24579,23536,187,150,129,0,577,485
65711,9129,8958,58,9,65,0,39,83
65766,78,78,0,0,0,0,0,0
65767,1731,1666,0,9,6,0,50,41
65781,8303,8086,67,25,0,0,125,173
68781,1645,1597,33,2,5,0,8,42
68776,7859,5890,869,242,584,0,274,7020
68778,552,551,0,0,0,0,1,8
68780,1070,1055,0,0,15,0,0,4
68784,1268,1237,12,12,0,0,7,713
68787,5935,5654,166,0,40,0,75,457
68816,205,205,0,0,0,0,0,0
68818,5404,5400,3,1,0,0,0,89
68820,342,336,0,0,0,2,4,4
68828,296,296,0,0,0,0,0,1
68836,1695,1691,0,2,0,0,2,55
68846,232,232,0,0,0,0,0,0
68873,3334,3244,9,0,4,0,77,132
68881,20,20,0,0,0,0,0,0
68924,1146,1141,5,0,0,0,0,23
68926,571,550,1,0,0,0,20,29
68930,1461,1436,0,0,0,0,25,56
68936,255,252,3,0,0,0,0,9
68940,621,603,5,6,4,0,3,24
68941,770,766,0,0,4,0,0,21
68946,12,12,0,0,0,0,0,0
68960,113,113,0,0,0,0,0,0
68360,550,533,6,0,0,0,11,0
68361,2134,2032,27,13,14,0,48,88
68366,1012,984,0,0,24,0,4,12
68368,578,576,0,0,0,0,2,3
68377,382,374,0,0,0,0,8,17
68380,107,107,0,0,0,0,0,1
68640,1545,1543,0,0,2,0,0,53
68655,197,197,0,0,0,0,0,6
68659,145,141,0,0,0,0,4,15
68662,1169,1142,2,3,3,0,19,188
68718,1585,1538,6,24,5,0,12,31
68720,258,258,0,0,0,0,0,24
68731,2081,1713,22,94,73,0,179,732
68734,71,71,0,0,0,0,0,13
68755,282,257,0,0,17,0,8,10
68765,1282,1247,15,0,6,0,14,41
68790,854,795,0,20,6,0,33,8
68823,2198,2170,4,0,7,0,17,39
68845,19262,18258,361,15,374,0,254,1448
68852,508,508,0,0,0,0,0,12
68854,807,757,0,10,0,0,40,46
70040,1055,285,766,0,0,0,4,7
70053,13812,6998,6386,80,119,11,218,2498
70112,2534,1286,1048,0,131,0,69,257
70115,32325,22107,8876,57,556,9,720,1856
70117,25933,6493,18639,85,171,0,545,1105
70125,17806,6060,11133,23,244,10,336,986
70127,24896,439,23820,65,271,0,301,382
70344,5536,4789,528,92,0,0,127,110
70359,7984,5194,2164,431,8,0,187,460
70041,2625,1514,443,18,498,0,152,44
70050,73,15,58,0,0,0,0,11
70076,248,15,233,0,0,0,0,0
70051,1742,912,830,0,0,0,0,7
70056,33753,15272,14729,168,2168,0,1416,6646
70065,38055,25150,9103,94,2935,0,773,13322
70082,308,0,308,0,0,0,0,0
70086,2232,122,2072,0,0,0,38,35
70090,6983,3061,3812,0,0,0,110,214
70121,10261,7407,2526,37,85,0,206,1062
70122,35834,5391,29254,22,354,0,813,1464
70124,19398,17203,1201,59,668,0,267,1241
70126,27349,1218,25790,0,91,0,250,824
70163,0,0,0,0,0,0,0,0
70301,43958,32350,9629,359,408,15,1197,1340
70401,17511,9849,7044,10,327,0,281,745
70433,35489,29871,3984,31,950,22,631,2407
70585,286,285,0,0,0,0,1,1
70663,25769,23509,1559,49,94,0,558,1457
70668,6898,6248,446,0,57,0,147,111
70669,9521,8251,1070,70,13,6,111,66
70710,4707,2640,1890,33,41,0,103,245
70733,1376,1346,0,0,0,8,22,4
70747,163,40,123,0,0,0,0,0
70749,1352,1257,95,0,0,0,0,45
70750,1443,1428,0,0,15,0,0,0
70759,1619,878,731,6,0,0,4,40
70777,3536,2654,822,0,0,0,60,30
70780,1315,575,740,0,0,0,0,10
70801,85,85,0,0,0,0,0,0
70442,299,299,0,0,0,0,0,66
70455,860,860,0,0,0,0,0,0
70461,25551,17702,6201,16,922,0,710,2230
70518,12979,10109,2026,64,626,0,154,220
70531,1496,1496,0,0,0,0,0,0
70533,7032,6532,166,164,156,0,14,235
70537,376,376,0,0,0,0,0,61
70556,314,234,80,0,0,0,0,2
70560,38886,22056,14275,20,1436,0,1099,1823
70570,39237,15363,23239,71,20,0,544,769
70377,4635,3589,0,829,0,64,153,0
70392,8416,5350,2481,26,148,0,411,191
70394,15044,10995,3680,110,40,0,219,359
70441,4322,1742,2429,108,43,0,0,35
70450,2506,1482,1013,11,0,0,0,0
70503,30263,25546,2875,76,1139,0,627,694
70543,4409,4175,111,12,17,0,94,108
70578,17951,14201,3421,0,0,0,329,138
70584,7804,5419,2009,0,156,0,220,164
70589,3368,2204,1068,0,19,0,77,9
70591,5657,4686,839,0,0,0,132,206
70630,2348,2255,93,0,0,0,0,262
70648,8744,6401,2029,75,96,0,143,120
70811,13060,1457,11430,17,82,0,74,201
70787,176,40,136,0,0,0,0,0
70808,32526,24750,6061,68,1274,0,373,1230
68372,3392,3372,3,4,0,0,13,21
68403,151,150,0,0,0,0,1,0
68434,8202,7942,52,10,63,0,135,306
68628,709,701,0,8,0,0,0,73
68632,3842,3792,36,0,0,0,14,187
68362,27,27,0,0,0,0,0,0
68305,4016,3912,22,13,52,0,17,65
68340,858,852,0,0,0,0,6,30
68355,4792,4444,15,134,17,0,182,102
68370,2045,1949,18,8,0,0,70,27
68378,715,705,4,1,0,0,5,7
68416,172,164,0,8,0,0,0,81
68420,1263,1196,0,0,0,0,67,44
68422,463,457,0,4,0,0,2,7
68428,1340,1324,0,0,0,0,16,18
68431,286,237,2,14,0,0,33,0
68512,13136,11174,527,39,889,0,507,524
68521,31584,26292,1663,223,2173,0,1233,3366
68528,6024,5283,205,20,376,0,140,606
68620,2669,2662,0,0,0,0,7,46
68112,10518,6842,3058,86,142,0,390,1056
68107,11681,8905,1542,33,161,8,1032,19601
68108,7337,6294,432,118,99,6,388,7999
68124,15394,13898,687,11,521,0,277,621
68127,19601,17558,952,40,555,13,483,2844
68142,3681,3373,103,38,96,10,61,287
68304,358,355,0,0,0,0,3,2
68015,1138,1099,0,13,0,0,26,28
68037,2622,2562,7,0,3,6,44,92
68042,86,80,0,0,0,0,6,0
68050,678,675,0,0,0,0,3,9
68063,240,204,0,4,0,32,0,15
68065,1439,1406,6,3,18,0,6,5
68067,1142,268,6,849,4,0,15,103
68068,78,73,0,0,0,0,5,0
68118,9649,8867,41,40,414,2,285,485
68131,11752,7377,2606,89,1286,0,394,1750
68132,13581,11185,1100,11,1047,25,213,988
68144,22747,21250,706,84,314,13,380,1130
68310,13401,12946,155,75,119,23,83,348
68331,983,966,5,4,6,0,2,54
68018,432,432,0,0,0,0,0,0
68031,1586,1532,0,0,15,0,39,27
68046,26776,24455,900,73,627,19,702,1035
68058,262,262,0,0,0,0,0,4
68070,585,544,0,0,0,0,41,0
68105,15553,12400,1450,73,572,0,1058,7955
68106,18694,16714,436,114,853,7,570,1459
68110,8063,3002,4208,75,313,3,462,1223
68111,19074,4966,11813,158,1088,58,991,2405
68114,16861,14433,1339,45,559,11,474,939
68117,5945,5320,212,40,77,5,291,2713
68134,27056,20251,5542,35,404,3,821,2014
