ZipCode,Pop16YAO,UnEmpRate16YAO,UnEmpRate20to64Y
30251,2018,3.5,3.4
30252,35646,5.6,5.0
30253,42906,7.7,6.3
30256,1892,8.3,8.9
30257,3343,4.6,4.8
30258,2493,7.1,6.5
30259,2444,5.6,5.3
30260,20283,8.4,7.8
30263,45441,5.9,5.8
30265,27021,3.3,2.3
30268,7942,8.1,9.2
30269,28118,3.9,3.1
30273,11251,4.8,4.3
30274,26683,9.6,9.1
30275,0,,
30276,12093,3.9,4.3
30277,17672,3.8,3.7
30281,52333,7.8,7.3
30284,61,0.0,0.0
30285,561,0.0,0.0
30286,17446,8.7,8.8
30288,7176,10.4,8.8
30289,193,0.0,0.0
30290,6873,4.9,4.9
30291,16104,11.0,10.5
30292,4444,7.2,7.7
30293,2449,4.6,5.2
30294,33227,7.1,5.9
30295,3539,4.9,4.2
30296,21895,10.0,9.6
30297,20053,11.2,11.1
30303,6627,17.6,19.9
30305,20229,1.3,1.2
30306,20250,2.6,2.4
30307,16400,4.6,4.6
30308,16898,3.7,3.1
30309,22354,2.7,2.7
30310,23175,10.5,10.0
30311,29143,16.0,15.7
30312,18871,4.2,3.6
30313,10949,15.4,14.5
30314,20394,16.4,15.0
30315,26879,14.3,13.7
30316,27910,5.6,5.1
30317,10834,6.2,6.3
30318,45302,7.5,6.9
30319,34803,2.2,2.1
30322,2847,14.5,11.1
30324,24140,2.7,2.8
30326,5705,4.7,5.0
30327,17861,2.8,2.1
30328,30734,2.4,2.3
30329,21803,5.1,4.7
30331,50127,13.1,12.7
30332,3115,5.3,3.0
30334,0,,
30336,220,0.0,0.0
30337,10400,8.5,6.2
30338,26881,3.7,2.9
30339,21144,2.9,2.5
30340,21173,4.9,4.0
30341,25320,4.1,3.3
30342,23367,2.8,2.7
30344,25919,9.1,8.7
30345,20085,3.8,3.9
30346,4392,1.2,1.3
30349,56062,10.5,10.4
30350,32725,5.0,4.6
30354,12732,9.2,9.4
30360,11552,3.3,3.1
30363,3441,4.7,4.8
30401,10253,8.0,7.0
30410,1316,0.6,0.7
30411,4225,10.3,10.8
30412,67,5.4,5.9
30413,1386,11.0,4.7
30415,5035,10.6,7.8
30417,8233,7.3,6.2
30420,763,7.1,6.5
30421,2593,3.1,1.5
30423,72,35.5,37.9
30425,1084,4.1,4.6
30426,579,19.5,18.5
30427,9838,5.3,3.2
30428,2257,8.4,9.1
30429,155,10.1,11.4
30434,4099,6.2,6.5
30436,9048,10.4,10.2
30438,27,0.0,0.0
30439,8413,6.3,7.0
30441,1328,4.3,4.6
30442,5904,5.0,4.9
30445,3346,9.6,8.6
30446,899,8.1,7.9
30448,61,0.0,0.0
30449,109,1.2,1.3
30450,1847,12.6,13.2
30451,36,0.0,0.0
30452,1152,3.5,2.1
30453,8930,2.2,1.7
30454,560,0.0,0.0
30455,401,9.4,9.7
30456,1473,9.0,9.9
30457,4768,6.6,4.6
30458,35871,8.5,6.1
30460,2079,35.2,21.5
30461,11239,3.6,3.4
30464,61,0.0,0.0
30467,9844,6.2,5.6
30470,273,5.3,5.6
30471,4080,6.9,5.3
30473,1946,5.5,3.8
30474,12956,9.9,9.5
30475,0,,
30477,2364,7.5,6.0
30501,22380,2.4,2.2
30504,20015,4.5,4.0
30506,35720,3.4,3.6
30507,22153,5.2,5.2
30510,7276,4.1,4.3
30511,2998,2.5,1.4
30512,17993,3.6,3.6
30513,9864,2.0,1.7
30516,1632,3.2,3.4
30517,11100,4.6,4.1
30518,39572,3.6,2.9
30519,35525,4.1,4.3
30520,4081,6.3,4.5
30521,4009,5.6,6.0
30522,827,12.9,8.6
30523,10400,2.6,2.7
30525,6312,2.8,3.1
30527,3533,3.5,2.9
30528,20194,4.4,3.2
30529,9012,5.4,5.1
30530,4865,7.0,7.4
30531,8015,6.7,5.1
30533,22999,3.6,2.9
30534,23088,4.6,4.6
30535,6150,2.7,2.9
30536,6696,4.8,4.7
30537,1186,5.7,6.4
30538,2493,7.4,4.8
30540,16392,6.0,5.8
30541,1394,11.2,6.3
30542,29266,3.7,3.8
30543,3788,4.0,4.4
30545,602,2.3,2.8
30546,6138,5.9,5.7
30547,2701,1.5,1.7
30548,14282,4.8,5.2
30549,19182,3.6,3.6
30552,1469,4.1,4.9
30553,6399,4.2,4.3
30554,5949,3.8,4.0
30555,1773,12.6,12.8
30557,4177,9.2,10.0
30558,4748,2.8,2.4
30559,3949,9.0,7.8
30560,4272,7.9,8.6
30562,1132,8.9,9.5
30563,4719,6.7,6.8
30564,2681,3.3,3.5
30565,3617,4.3,4.3
30566,6097,4.3,4.0
30567,2299,3.4,3.6
30568,1471,4.4,5.2
30571,3265,3.0,2.5
30572,711,2.8,0.0
30573,219,0.0,0.0
30575,1244,2.8,3.0
30576,2038,6.6,6.0
30577,16936,8.9,8.1
30581,17,0.0,0.0
30582,4446,4.2,2.8
30601,18835,6.5,5.9
30602,2824,17.2,13.4
30605,35960,5.5,4.3
30606,36134,6.7,5.7
30607,8002,5.9,6.3
30609,2291,25.8,0.0
30619,1031,0.3,0.3
30620,10339,3.0,2.9
30621,4419,3.1,3.3
30622,9558,3.9,3.7
30623,122,0.0,0.0
30624,2478,7.1,6.8
30625,1846,5.6,6.2
30627,2060,8.5,8.0
30628,5321,5.3,5.2
30629,3684,10.6,9.0
30630,1897,4.9,2.4
30631,1428,8.5,6.8
30633,7380,9.8,9.4
30634,1535,14.0,15.0
30635,12124,6.4,6.8
30641,1612,1.2,0.0
30642,9945,5.0,5.0
30643,13060,4.5,4.9
30646,5072,9.5,10.3
30648,2472,7.1,6.1
30650,9331,4.4,3.5
30655,19157,7.3,7.5
30656,12935,7.1,7.4
30660,921,3.6,3.1
30662,7344,4.4,4.4
30663,2602,9.9,6.8
30664,27,0.0,0.0
30665,44,11.5,11.5
30666,7744,3.8,4.0
30667,808,4.8,4.7
30668,1309,2.2,2.6
30669,2695,6.1,6.3
30673,6210,4.6,2.3
30677,14763,3.0,2.5
30678,1094,5.1,5.1
30680,32554,5.3,4.8
30683,5515,4.5,4.1
30701,31544,4.2,4.2
30705,25711,6.9,6.4
30707,12953,3.6,3.1
30708,174,10.5,10.5
30710,5694,6.0,5.9
30711,2871,10.1,9.2
30720,21951,6.7,5.7
30721,40390,6.9,6.0
30725,3802,7.0,3.7
30726,0,,
30728,16367,5.0,4.3
30730,1483,15.0,11.0
30731,1810,6.6,6.0
30733,1569,8.9,8.1
30734,2743,5.4,5.5
30735,5003,5.2,4.8
30736,34368,4.3,4.1
30738,3164,4.4,4.4
30739,5110,8.2,7.7
30740,6964,2.7,2.8
30741,23193,7.2,7.5
30742,6116,3.3,2.5
30746,828,4.8,5.3
30747,12756,7.9,6.9
30750,3947,2.9,3.6
30751,40,0.0,0.0
30752,7029,3.3,2.5
30753,5580,5.8,4.6
30755,7008,8.1,7.9
30756,82,0.0,0.0
30757,1720,10.6,5.3
30802,4934,8.0,7.4
30803,701,11.0,10.3
30805,2097,9.1,7.7
30807,62,0.0,0.0
30808,3476,9.0,10.1
30809,35048,4.4,4.4
30810,1557,4.8,3.4
30812,394,0.0,0.0
30813,32765,6.8,6.6
30814,6737,3.1,2.7
30815,32398,9.9,9.1
30816,1678,1.6,1.7
30817,6273,4.6,4.7
30818,542,3.5,3.6
30820,846,1.5,1.7
30821,647,7.4,3.8
30822,725,0.0,0.0
30823,1496,9.8,10.9
30824,13057,8.1,7.8
30828,3435,8.6,8.0
30830,10710,4.5,4.6
30833,2331,3.5,2.6
30901,13189,18.3,19.0
30903,495,0.0,0.0
30904,20488,10.9,10.4
30905,6360,8.7,8.2
30906,44150,11.7,11.2
30907,42349,4.5,4.5
30909,34615,7.4,7.3
30912,127,25.0,25.0
31001,3856,5.2,5.0
31002,2415,10.1,7.2
31003,68,29.4,47.6
31005,13317,6.3,6.0
31006,3695,9.9,9.4
31007,976,1.1,1.2
31008,14664,6.3,6.2
31009,1148,6.9,7.6
31011,565,2.4,2.4
31012,2761,5.8,5.8
31014,10774,8.3,6.4
31015,16673,12.4,11.9
31016,1673,15.2,13.7
31017,1584,2.2,2.4
31018,2488,9.4,10.1
31019,1524,3.2,2.9
31020,1367,0.0,0.0
31021,22321,4.8,4.6
31022,1304,2.0,1.8
31023,11486,7.7,7.5
31024,16665,4.6,4.5
31025,731,0.8,0.2
31027,6738,6.1,5.9
31028,4949,5.1,3.4
31029,13256,8.4,8.1
31030,14359,12.8,11.5
31031,4627,8.7,7.5
31032,11759,3.7,4.1
31033,1509,2.5,2.6
31035,1001,6.4,5.9
31036,10476,3.4,3.8
31037,3872,5.8,6.2
31038,475,0.0,0.0
31039,0,,
31041,597,23.5,27.3
31042,1314,3.4,2.1
31044,2823,13.5,10.3
31045,35,0.0,0.0
31046,2918,12.7,8.9
31047,11589,3.7,1.4
31049,1308,11.3,12.2
31050,768,7.3,7.3
31051,118,13.0,13.5
31052,6803,7.5,6.2
31054,1286,2.1,1.9
31055,6769,1.1,0.3
31057,1697,13.5,8.8
31058,1122,14.4,15.2
31060,1591,7.8,4.5
31061,36429,9.7,7.7
31062,499,33.3,33.3
31063,3937,11.9,10.6
31064,7166,7.8,7.4
31065,893,3.5,3.1
31066,1159,8.2,5.3
31067,233,0.0,0.0
31068,4394,11.6,12.6
31069,15552,11.3,10.2
31070,829,8.0,5.6
31071,947,11.9,8.3
31072,1160,8.4,9.4
31075,2113,4.9,5.2
31076,2757,12.3,9.3
31077,1193,5.0,5.2
31078,2324,5.1,5.4
31079,1735,6.9,5.1
31081,52,0.0,
31082,7649,7.1,5.9
31083,305,0.6,0.6
31084,43,0.0,0.0
31085,974,4.1,3.3
31087,7540,4.0,3.8
31088,42016,6.2,5.2
31089,3575,6.3,5.9
31090,819,6.3,6.6
31091,3661,7.3,8.3
31092,6065,15.6,15.2
31093,22043,9.3,9.4
31094,988,7.6,7.9
31096,6088,9.1,10.1
31097,1302,3.8,3.3
31098,2419,5.5,5.1
31201,7044,11.6,11.7
31204,23335,10.0,10.3
31206,19003,13.6,13.0
31207,1107,13.3,7.9
31210,26989,4.4,4.3
31211,12189,9.7,10.1
31213,0,,
31216,13886,9.5,9.6
31217,13034,10.3,8.5
31220,11860,6.0,5.2
31301,3075,13.0,12.8
31302,6612,4.3,3.4
31303,2064,2.0,1.5
31304,0,,
31305,4877,7.8,8.5
31307,896,9.3,2.6
31308,5584,9.2,8.3
31309,732,2.9,3.5
31312,15292,3.5,2.8
31313,30447,11.6,9.8
31314,1635,0.0,
31315,4602,13.1,12.1
31316,9726,17.1,17.2
31318,432,0.0,0.0
31320,6507,10.1,10.1
31321,5806,15.8,15.3
31322,19763,7.6,7.8
31323,1047,11.9,12.1
31324,18983,5.7,5.3
31326,15200,3.2,2.7
31327,187,0.0,0.0
31328,3082,3.6,2.7
31329,7386,7.5,6.2
31331,6849,8.1,7.0
31401,17402,10.9,9.9
31404,26698,10.1,8.4
31405,30088,9.6,9.3
31406,28090,6.1,4.5
31407,9432,5.4,4.5
31408,8626,5.3,4.3
31409,701,0.0,
31410,19421,3.3,2.4
31411,7982,7.2,7.5
31415,9531,16.1,15.6
31419,46984,8.4,6.6
31501,12262,3.7,3.7
31503,15868,2.9,2.8
31510,7540,4.9,4.2
31512,1711,2.4,3.0
31513,12554,5.9,5.3
31516,11297,5.3,4.8
31518,720,1.2,0.0
31519,2800,7.3,6.6
31520,18192,8.5,8.2
31522,14221,2.5,2.5
31523,10653,4.2,3.8
31524,0,,
31525,23320,5.6,4.9
31527,568,0.0,0.0
31532,520,6.8,1.1
31533,12448,4.9,4.4
31535,8987,3.4,3.7
31537,8928,11.2,10.4
31539,11059,5.9,4.2
31542,2222,3.1,2.8
31543,3166,2.3,2.6
31544,661,7.3,7.6
31545,11887,9.4,9.9
31546,6569,3.8,3.6
31547,1215,21.0,21.0
31548,15901,6.9,6.3
31549,1841,0.7,0.8
31550,602,0.0,0.0
31551,812,3.9,4.5
31552,637,4.4,4.5
31553,3755,9.6,10.0
31554,7162,8.8,9.4
31555,2366,2.1,1.9
31556,65,0.0,0.0
31557,2606,11.2,10.3
31558,16763,8.2,7.7
31560,2265,8.3,8.6
31561,39,,
31562,1932,14.9,14.7
31563,1040,8.7,7.0
31565,1705,8.7,2.9
31566,3686,9.4,8.6
31567,695,0.0,0.0
31568,662,10.5,11.2
31569,4557,5.0,5.0
31601,24927,10.7,10.6
31602,29385,7.7,6.7
31605,16892,5.3,5.5
31606,2751,10.1,9.5
31620,8306,4.5,4.5
31622,1591,4.8,5.3
31623,88,21.2,21.2
31624,1102,4.7,2.5
31625,791,4.5,4.0
31626,2681,5.6,6.6
31627,217,4.6,5.1
31629,660,41.5,28.2
31630,376,30.1,31.0
31631,333,0.0,0.0
31632,9921,3.1,2.8
31634,4266,5.2,4.1
31635,5078,9.1,7.7
31636,8453,6.6,7.1
31637,2335,4.8,5.2
31638,906,10.6,9.6
31639,8284,11.8,10.8
31641,1584,9.9,10.0
31642,3561,10.7,10.4
31643,7203,11.0,11.0
31645,3695,4.6,4.9
31647,2689,6.6,6.9
31648,747,0.0,0.0
31649,867,1.5,1.6
31650,2772,4.9,5.2
31698,731,40.9,7.7
31699,684,0.0,0.0
31701,14747,16.5,14.9
31705,25080,18.8,16.3
31707,20182,12.7,11.2
31709,12206,9.8,8.1
31711,831,15.2,13.0
31712,904,11.6,10.4
31714,4505,6.5,6.7
31716,1982,3.8,4.0
31719,7197,9.0,6.4
31720,225,13.6,11.4
31721,16527,6.5,6.7
31722,368,5.1,3.9
31730,6801,13.6,12.4
31733,1032,0.0,0.0
31735,625,15.5,15.5
31738,1544,7.4,5.7
31743,318,6.3,0.0
31744,2205,3.0,1.9
31747,127,10.4,10.8
31749,1912,3.5,3.3
31750,14333,5.1,4.5
31756,595,14.4,17.2
31757,8313,8.4,6.9
31763,18492,8.1,8.0
31764,1213,6.4,5.5
31765,2256,11.0,9.4
31768,17603,8.2,8.2
31771,4851,3.0,3.1
31772,491,7.2,0.0
31773,2863,8.8,9.1
31774,5448,10.6,11.6
31775,2586,4.6,4.2
31778,1969,10.9,9.5
31779,8002,13.5,14.2
31780,1801,4.2,4.0
31781,1549,8.2,8.5
31783,752,4.5,4.9
31784,518,5.9,6.5
31787,1234,9.9,10.9
31788,7690,7.2,8.0
31789,719,12.2,11.6
31790,1488,7.0,7.3
31791,9667,5.3,5.0
31792,18912,6.8,6.7
31793,8102,1.5,1.2
31794,20589,3.3,2.9
31795,1457,6.7,6.8
31796,937,15.7,12.8
31798,628,0.0,0.0
31801,2756,11.8,10.7
31803,4584,7.8,4.7
31804,4672,3.2,2.4
31805,1895,5.5,5.0
31806,4144,12.5,10.0
31807,2661,16.2,11.7
31808,5688,3.8,4.2
31810,228,0.0,0.0
31811,5171,7.1,5.3
31812,522,25.6,8.0
31814,190,0.0,0.0
31815,3424,14.3,10.8
31816,4264,5.2,4.8
31820,8684,3.0,3.3
31821,72,0.0,0.0
31822,4972,8.3,8.7
31823,670,18.7,19.6
31824,1293,3.4,3.5
31825,2078,3.1,3.5
31826,1798,2.5,1.3
31827,1760,12.3,6.4
31829,812,10.2,0.0
31830,2032,7.0,7.8
31831,2896,14.1,11.6
31832,214,0.0,0.0
31833,5532,9.7,9.3
31836,766,1.9,0.0
31901,5380,16.6,16.1
31903,14227,15.3,14.3
31904,26477,9.4,8.9
31905,13320,8.4,9.4
31906,16479,13.9,13.5
31907,45024,9.0,7.5
31909,29995,5.4,5.2
32003,23012,8.6,7.9
32008,3850,2.5,2.3
32009,3101,2.4,2.7
32011,11169,5.0,4.5
32024,15462,8.4,7.6
32025,18416,5.4,4.4
32026,1907,,
32033,4130,13.1,12.3
32034,29919,4.7,4.9
32038,8269,14.3,12.3
32040,5833,3.8,4.1
32043,19994,7.3,7.1
32044,1505,5.0,3.5
32046,7642,3.4,2.3
32052,8365,15.5,15.0
32053,2327,15.0,11.4
32054,9655,7.6,7.9
32055,13461,11.7,11.6
32058,3866,9.8,9.5
32059,1918,2.0,0.9
32060,18642,6.8,5.5
32061,377,17.1,22.7
32062,1893,2.8,0.0
32063,10855,5.7,5.3
32064,5859,12.3,12.2
32065,28162,6.2,6.4
32066,6182,15.3,13.2
32068,44405,7.7,7.1
32071,2942,7.6,6.8
32072,299,40.2,47.8
32073,33899,7.3,6.1
32079,461,18.2,66.7
32080,19578,3.8,2.6
32081,9710,5.4,4.3
32082,26037,4.5,4.5
32083,3181,8.6,9.2
32084,29535,6.0,4.9
32086,25466,3.8,3.5
32087,4739,3.7,3.6
32091,12042,5.3,5.1
32092,26400,4.7,5.2
32094,2015,13.0,13.4
32095,7669,5.9,2.4
32096,1852,9.2,6.3
32097,14616,5.6,5.6
32102,2017,8.6,9.4
32110,6771,6.1,6.2
32112,6029,7.3,6.7
32113,4433,14.9,13.6
32114,27633,8.8,8.9
32117,19946,7.4,7.6
32118,15775,5.7,5.2
32119,19560,6.5,6.8
32124,5044,6.3,4.7
32127,26421,4.8,4.6
32128,16468,3.7,3.4
32129,19230,4.9,3.8
32130,4681,1.3,1.1
32131,3855,8.7,9.4
32132,6504,7.1,5.7
32133,34,0.0,0.0
32134,6247,14.0,13.4
32136,7137,2.8,3.4
32137,37418,5.2,4.4
32139,777,20.9,27.5
32140,1277,5.5,7.0
32141,16060,3.5,3.2
32145,4415,5.0,5.1
32147,427,27.0,6.5
32148,7957,14.6,15.2
32157,188,13.6,13.6
32159,27702,4.2,3.3
32162,53812,1.8,2.0
32164,37381,5.9,5.0
32168,23377,3.3,3.2
32169,9736,1.4,1.6
32174,43898,5.6,5.1
32176,13216,5.1,5.1
32177,20815,9.7,9.3
32179,6736,2.7,3.0
32180,2952,1.4,1.0
32181,1813,7.4,7.7
32187,1785,4.0,0.0
32189,4882,14.5,15.1
32190,929,2.8,3.4
32193,597,10.4,6.4
32195,2585,3.2,3.5
32202,5920,8.5,9.3
32204,6622,6.4,7.1
32205,23730,6.7,6.6
32206,13451,12.8,10.9
32207,28121,4.9,5.1
32208,25484,14.2,13.3
32209,26442,13.4,12.4
32210,47378,8.7,8.0
32211,26541,9.7,8.9
32212,2027,7.9,8.3
32216,31046,5.6,5.1
32217,16034,6.0,6.1
32218,48284,6.8,6.5
32219,10156,9.7,7.0
32220,10206,6.6,6.3
32221,23078,5.1,4.1
32222,7350,4.9,5.3
32223,20047,3.6,3.5
32224,34932,5.0,4.7
32225,43613,5.2,4.9
32226,12256,5.1,4.7
32227,2238,18.5,18.9
32228,368,0.0,0.0
32233,21097,4.0,3.5
32234,4792,7.5,7.0
32244,46736,8.9,8.3
32246,41645,5.7,5.7
32250,22881,3.0,2.7
32254,9659,14.9,14.0
32256,38196,3.0,2.8
32257,31542,4.5,4.5
32258,24857,3.3,3.0
32259,37388,4.5,4.0
32266,5980,5.0,4.0
32277,25002,6.7,6.5
32301,26643,10.1,9.3
32303,42213,6.8,5.9
32304,44553,15.0,11.6
32305,15868,10.8,9.0
32308,18652,5.1,4.6
32309,24991,3.8,3.4
32310,12718,7.7,5.7
32311,16979,5.0,4.2
32312,26299,3.8,3.2
32317,11536,4.3,3.4
32320,3122,6.8,4.7
32321,5489,14.4,13.4
32322,3606,6.8,6.3
32323,334,21.9,25.4
32324,3981,11.6,10.4
32327,22965,5.5,4.8
32328,2624,7.1,7.0
32330,519,3.7,3.7
32331,3578,8.8,9.6
32332,1051,12.9,12.2
32333,9064,7.7,7.5
32334,1678,4.6,3.0
32336,1065,5.6,6.0
32340,9455,6.1,5.4
32343,2420,5.9,6.1
32344,10676,5.4,5.6
32346,1514,3.8,4.2
32347,6257,2.9,2.3
32348,10695,8.6,9.3
32350,1068,1.8,0.0
32351,14360,7.1,6.7
32352,5383,8.0,6.8
32355,181,9.5,9.8
32356,91,,
32358,1485,2.3,2.3
32359,1119,0.0,0.0
32361,180,0.0,0.0
32399,0,,
32401,18197,7.7,7.9
32403,2148,10.5,10.7
32404,31954,6.8,6.1
32405,25732,6.6,6.6
32407,9072,5.0,4.5
32408,14907,4.9,4.5
32409,8141,6.1,5.8
32410,956,1.7,2.3
32413,12463,1.9,1.6
32420,1697,2.6,2.9
32421,4002,5.4,5.7
32423,864,0.2,0.0
32424,5963,8.0,4.6
32425,11054,7.7,5.9
32426,744,11.9,12.9
32427,826,28.8,24.9
32428,14256,8.5,7.3
32430,923,11.9,11.6
32431,3231,6.6,5.7
32432,0,,
32433,13997,6.9,6.0
32435,5889,10.0,10.2
32437,591,6.4,7.7
32438,3037,7.5,7.8
32439,8191,4.2,4.1
32440,6751,7.4,6.9
32442,2556,3.9,2.8
32443,2593,14.7,13.1
32444,17366,6.2,6.4
32445,2239,10.1,7.6
32446,9504,10.5,8.2
32447,101,,
32448,6912,8.9,9.8
32449,499,0.0,0.0
32455,3829,11.7,11.9
32456,6997,3.7,3.8
32459,12608,2.0,1.6
32460,5084,12.6,11.0
32461,34,0.0,0.0
32462,3020,6.4,6.0
32463,126,21.1,17.6
32464,3584,14.5,14.5
32465,7256,12.5,12.7
32466,5035,6.9,7.0
32501,9205,9.3,9.4
32502,2567,6.3,7.0
32503,28448,6.3,6.5
32504,17264,5.6,5.5
32505,21106,11.2,11.3
32506,28926,7.0,6.1
32507,24607,6.7,5.8
32508,5068,3.2,1.3
32509,702,,
32511,1034,0.0,0.0
32514,35746,8.2,7.4
32526,29815,2.9,2.8
32530,0,,
32531,4569,6.4,6.7
32533,22931,2.7,1.9
32534,12471,7.3,7.5
32535,5156,7.9,6.5
32536,17730,6.5,6.3
32539,22422,8.6,8.0
32541,15866,4.2,3.5
32542,2316,5.6,6.1
32544,1412,14.8,15.9
32547,27630,4.5,4.2
32548,17743,5.3,5.3
32550,7322,5.9,6.9
32561,7743,4.8,5.1
32563,20280,5.6,5.1
32564,2291,2.2,2.3
32565,4166,3.4,3.5
32566,29676,5.6,5.8
32567,2430,8.6,8.1
32568,2211,11.9,12.6
32569,10617,4.4,4.5
32570,24992,6.6,5.7
32571,27791,3.8,3.3
32577,3686,5.4,5.6
32578,26000,5.1,4.9
32579,8512,7.6,6.6
32580,3312,2.2,2.4
32583,24242,8.2,7.7
32601,17153,6.9,6.5
32603,6947,10.5,7.9
32605,20626,2.4,2.6
32606,18775,3.2,3.6
32607,26652,4.9,4.5
32608,41600,6.5,6.6
32609,16406,8.3,8.2
32612,7606,21.3,12.9
32615,11492,4.4,3.8
32616,852,18.2,18.7
32617,3353,3.9,4.4
32618,6587,6.9,6.3
32619,4303,6.8,6.3
32621,4356,5.4,5.9
32622,779,20.6,19.8
32625,1288,9.1,9.7
32626,7023,6.7,5.5
32628,4162,8.0,8.8
32631,253,0.0,0.0
32639,123,0.0,0.0
32640,9281,8.9,8.7
32641,11759,13.1,12.8
32643,9386,4.5,4.4
32648,401,0.0,0.0
32653,10976,6.4,4.6
32656,11868,9.0,8.6
32658,317,0.0,0.0
32664,477,1.9,0.0
32666,6265,14.4,14.4
32667,3399,8.2,8.1
32668,4153,4.0,3.5
32669,9762,3.4,2.8
32680,8552,5.6,4.0
32681,47,0.0,
32683,106,0.0,0.0
32686,3954,9.0,9.9
32692,250,0.0,0.0
32693,9790,5.6,5.1
32694,1882,6.8,7.1
32696,10144,7.5,6.7
32697,235,22.8,23.4
32701,18656,4.0,3.6
32702,2265,10.3,11.3
32703,40014,6.4,6.1
32707,29958,7.1,6.6
32708,37255,5.2,4.8
32709,1816,15.8,16.3
32712,36687,5.9,5.7
32713,17257,4.5,4.0
32714,30715,6.2,5.8
32720,26734,7.5,7.2
32724,30139,6.4,5.8
32725,39048,6.3,6.1
32726,18165,5.8,5.7
32730,5296,5.2,5.2
32732,4254,4.8,4.5
32735,3729,2.3,2.5
32736,8063,3.9,3.4
32738,36016,6.7,5.5
32744,3171,4.8,4.1
32746,35553,5.0,4.6
32750,20510,5.9,5.0
32751,17851,3.1,2.9
32754,8667,9.5,10.0
32757,22749,5.6,4.9
32759,2453,6.0,6.2
32763,18935,4.0,3.9
32764,2889,3.9,4.2
32765,51938,5.2,4.5
32766,13045,2.9,2.2
32767,2668,10.9,12.1
32771,42273,6.2,5.2
32773,24173,8.4,8.4
32776,9742,4.7,4.9
32778,18082,8.9,8.9
32779,23942,5.1,4.8
32780,30176,8.4,7.8
32784,9800,8.6,8.1
32789,22031,3.7,3.7
32792,43498,5.8,5.5
32796,17545,7.4,7.3
32798,2442,5.5,5.3
32801,11017,3.6,3.0
32803,17737,1.9,1.6
32804,14918,2.3,2.0
32805,16608,10.7,10.6
32806,22828,3.6,3.5
32807,27918,6.5,6.2
32808,43684,12.9,10.9
32809,22756,7.5,7.2
32810,30402,7.3,6.9
32811,32271,7.7,6.6
32812,29633,4.1,4.2
32814,5905,5.0,5.4
32817,29964,5.4,4.6
32818,41721,8.8,8.4
32819,22943,4.5,4.4
32820,7189,6.6,6.7
32821,15008,3.4,3.0
32822,48199,8.1,7.9
32824,36951,6.3,5.4
32825,49559,7.1,6.4
32826,33241,6.8,6.2
32827,7270,4.1,3.7
32828,51703,5.8,5.1
32829,15267,5.8,4.5
32830,5,0.0,0.0
32831,3269,0.0,0.0
32832,18305,3.2,3.1
32833,7544,5.4,5.0
32835,37338,5.5,5.0
32836,16253,2.2,2.2
32837,42490,4.8,4.5
32839,41773,5.8,5.6
32901,22232,6.3,6.5
32903,11931,3.1,3.6
32904,25390,5.0,4.5
32905,19557,9.3,9.3
32907,36157,7.4,6.3
32908,9765,6.1,6.0
32909,24356,5.1,4.8
32920,9361,4.6,5.3
32922,11991,7.1,6.7
32925,1116,10.7,11.2
32926,19035,6.5,5.8
32927,21761,7.1,6.9
32931,12824,6.0,6.3
32934,15956,3.5,3.0
32935,34673,5.4,5.0
32937,22871,5.4,4.9
32940,33495,4.4,4.2
32948,5825,10.9,8.9
32949,2105,6.1,4.7
32950,3701,7.1,6.0
32951,10697,6.5,6.6
32952,17598,5.2,5.0
32953,20389,6.6,6.4
32955,32192,6.1,6.3
32958,24125,7.6,7.4
32960,17805,7.4,7.4
32962,21867,7.6,8.2
32963,14044,3.1,3.6
32966,15992,5.2,5.5
32967,16841,9.6,9.2
32968,11662,4.5,4.4
32970,204,,
32976,8469,12.0,13.0
33001,319,0.0,0.0
33004,13814,10.4,10.7
33009,34753,6.9,6.4
33010,40572,6.3,6.2
33012,64872,6.1,6.0
33013,28617,4.6,4.6
33014,34282,4.7,4.4
33015,53393,5.1,4.8
33016,41968,4.9,4.7
33018,43107,3.9,3.9
33019,12950,4.9,4.1
33020,37090,8.8,8.3
33021,40328,5.6,5.4
33023,57989,7.4,6.8
33024,59584,7.2,6.6
33025,57489,4.5,4.1
33026,25601,5.7,5.8
33027,49898,5.0,4.6
33028,21959,3.7,3.6
33029,37804,5.4,5.2
33030,26022,6.4,5.6
33031,5655,5.2,5.7
33032,34966,8.9,7.8
33033,42367,8.6,8.5
33034,16419,14.5,13.7
33035,11478,8.8,8.5
33036,3090,1.3,1.5
33037,9515,3.2,2.6
33039,345,14.3,14.3
33040,29527,3.2,3.2
33042,5900,2.1,2.3
33043,4279,2.7,2.2
33050,8332,2.9,3.4
33051,569,0.0,0.0
33054,24801,11.1,10.9
33055,35129,7.3,7.2
33056,28489,13.3,12.9
33060,29358,5.5,5.1
33062,20403,7.3,7.9
33063,46633,5.3,4.9
33064,48567,7.9,7.4
33065,44074,9.0,8.2
33066,15306,6.0,4.6
33067,21728,5.0,4.0
33068,40102,7.6,6.8
33069,23879,11.3,10.1
33070,4693,2.4,1.8
33071,31400,4.7,3.9
33073,26559,5.2,5.2
33076,27425,4.5,3.9
33101,0,,
33109,475,0.0,0.0
33122,81,0.0,0.0
33125,52425,4.5,4.5
33126,45530,7.0,7.2
33127,26451,11.1,11.1
33128,6404,9.4,8.0
33129,11260,5.2,5.7
33130,24055,4.7,4.8
33131,14842,3.1,3.1
33132,12088,1.8,1.8
